CA, Vcyl, PCyl, mcyl, mb, mu, min, mout, Vb, Vu, Tb, Tu, Qb, Qu, Gamma, xb, IV A, EV A, IV V, EV V, IV P, EV P, WWork, PWork, CO, NO, CO2, HC, htLoss
-176,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-175,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-174,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-173,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-172,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-171,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-170,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-169,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-168,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-167,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-166,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-165,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-164,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-163,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-162,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-161,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-160,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-159,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-158,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-157,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-156,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-155,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-154,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-153,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-152,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-151,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-150,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-149,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-148,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-147,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-146,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-145,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-144,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-143,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-142,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-141,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-140,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-139,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-138,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-137,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-136,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-135,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-134,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-133,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-132,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-131,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-130,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-129,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-128,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-127,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-126,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-125,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-124,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-123,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-122,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-121,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-120,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-119,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-118,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-117,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-116,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-115,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-114,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-113,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-112,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-111,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-110,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-109,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-108,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-107,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-106,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-105,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-104,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-103,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-102,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-101,       0.00,          0,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,       0.00,        0.0,        0.0,      0.000,      0.000,      0.000,        0.0,        0.0,        0.0,      0.000,      0.000,          0,          0,      0.000,      0.000,       0.00,       0.00,       0.00,       0.00,          0
-100,     308.23,      98940,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     308.23,      267.4,      267.4,     -0.000,      0.025,      1.356,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -0.323,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-99,     304.95,     100407,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     304.95,      268.5,      268.5,     -0.000,      0.025,      1.360,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -0.654,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-98,     301.65,     101927,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     301.65,      269.6,      269.6,     -0.000,      0.025,      1.360,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -0.992,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-97,     298.32,     103497,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     298.32,      270.8,      270.8,     -0.000,      0.025,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -1.338,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-96,     294.96,     105119,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     294.96,      271.9,      271.9,     -0.000,      0.025,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -1.692,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-95,     291.59,     106794,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     291.59,      273.1,      273.1,     -0.000,      0.025,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -2.053,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-94,     288.19,     108525,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     288.19,      274.3,      274.3,     -0.000,      0.025,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -2.423,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-93,     284.77,     110314,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     284.77,      275.5,      275.5,     -0.000,      0.024,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -2.801,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-92,     281.34,     112163,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     281.34,      276.7,      276.7,     -0.000,      0.024,      1.359,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -3.187,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-91,     277.88,     114074,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     277.88,      278.0,      278.0,     -0.000,      0.024,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -3.583,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-90,     274.41,     116050,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     274.41,      279.3,      279.3,     -0.000,      0.024,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -3.987,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-89,     270.92,     118093,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     270.92,      280.6,      280.6,     -0.000,      0.024,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -4.399,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-88,     267.42,     120207,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     267.42,      281.9,      281.9,     -0.000,      0.024,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -4.821,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-87,     263.90,     122394,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     263.90,      283.3,      283.3,     -0.000,      0.023,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -5.253,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-86,     260.37,     124656,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     260.37,      284.6,      284.6,     -0.000,      0.023,      1.358,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -5.694,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-85,     256.83,     126997,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     256.83,      286.0,      286.0,     -0.000,      0.023,      1.357,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -6.144,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-84,     253.27,     129421,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     253.27,      287.5,      287.5,     -0.000,      0.023,      1.357,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -6.605,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-83,     249.71,     131930,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     249.71,      288.9,      288.9,     -0.000,      0.023,      1.357,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -7.076,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-82,     246.14,     134527,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     246.14,      290.4,      290.4,     -0.000,      0.022,      1.357,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -7.557,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-81,     242.56,     137218,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     242.56,      291.9,      291.9,     -0.000,      0.022,      1.357,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -8.048,      0.000,       0.00,       0.00,     120.83,       0.00,          0
-80,     238.97,     140005,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     238.97,      293.4,      293.4,     -0.000,      0.022,      1.357,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -8.551,      0.000,       0.00,       0.00,     120.83,       0.00,          1
-79,     235.38,     142893,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     235.38,      295.0,      295.0,     -0.000,      0.022,      1.356,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -9.064,      0.000,       0.00,       0.00,     120.83,       0.00,          1
-78,     231.79,     145886,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     231.79,      296.5,      296.5,     -0.000,      0.022,      1.356,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,     -9.588,      0.000,       0.00,       0.00,     120.83,       0.00,          1
-77,     228.19,     148988,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     228.19,      298.2,      298.2,     -0.000,      0.021,      1.356,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,    -10.124,      0.000,       0.00,       0.00,     120.83,       0.00,          1
-76,     224.60,     152204,     415.30,     415.30,     415.30,       0.00,       0.00,       0.00,     224.60,      299.8,      299.8,     -0.000,      0.021,      1.356,        1.0,        0.0,        0.0,      0.000,      0.000,      99000,     106575,    -10.671,      0.000,       0.00,       0.00,     120.83,       0.00,          1
